SalesOrderLine,SalesOrder,DateKey,CustomerKey,ProductKey,TerritoryKey,Channel,OrderQuantity,UnitPrice,SalesAmount,ProductCost,Profit,DiscountPct
SO43981 - 1,SO43981,20170723,16664,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43982 - 1,SO43982,20170723,25271,342,Australia|Australia|Pacific,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO43983 - 1,SO43983,20170724,28017,314,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43984 - 1,SO43984,20170724,13545,311,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43985 - 1,SO43985,20170724,13515,313,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43986 - 1,SO43986,20170724,28070,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43987 - 1,SO43987,20170724,28042,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43988 - 1,SO43988,20170724,11244,344,United Kingdom|United Kingdom|Europe,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO43989 - 1,SO43989,20170724,28083,312,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43990 - 1,SO43990,20170724,25872,344,Northwest|United States|North America,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO43991 - 1,SO43991,20170724,16660,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43992 - 1,SO43992,20170724,16638,311,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43993 - 1,SO43993,20170725,16929,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43994 - 1,SO43994,20170725,27681,314,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43995 - 1,SO43995,20170725,21813,312,Canada|Canada|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43996 - 1,SO43996,20170725,27920,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43997 - 1,SO43997,20170725,28022,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO43998 - 1,SO43998,20170725,11033,348,Australia|Australia|Pacific,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO43999 - 1,SO43999,20170725,28047,311,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44000 - 1,SO44000,20170726,27918,311,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44001 - 1,SO44001,20170726,28044,313,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44002 - 1,SO44002,20170726,14572,336,Southwest|United States|North America,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44003 - 1,SO44003,20170726,19325,342,Germany|Germany|Europe,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44004 - 1,SO44004,20170726,28061,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44005 - 1,SO44005,20170726,26629,334,Canada|Canada|North America,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44006 - 1,SO44006,20170726,16744,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44007 - 1,SO44007,20170726,25555,320,Australia|Australia|Pacific,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44008 - 1,SO44008,20170726,27678,312,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44009 - 1,SO44009,20170726,27759,314,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44010 - 1,SO44010,20170726,13680,310,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44011 - 1,SO44011,20170726,13514,310,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44012 - 1,SO44012,20170726,11052,349,Australia|Australia|Pacific,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44013 - 1,SO44013,20170726,16928,312,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44014 - 1,SO44014,20170727,27917,313,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44015 - 1,SO44015,20170727,13693,311,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44016 - 1,SO44016,20170727,11247,350,United Kingdom|United Kingdom|Europe,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44017 - 1,SO44017,20170727,28078,310,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44018 - 1,SO44018,20170727,25876,350,Northwest|United States|North America,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44019 - 1,SO44019,20170727,16701,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44020 - 1,SO44020,20170727,16931,311,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44021 - 1,SO44021,20170727,11032,348,Australia|Australia|Pacific,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44022 - 1,SO44022,20170728,22008,313,Canada|Canada|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44023 - 1,SO44023,20170728,19830,349,Canada|Canada|North America,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44024 - 1,SO44024,20170728,16663,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44025 - 1,SO44025,20170728,16708,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44026 - 1,SO44026,20170728,17045,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44027 - 1,SO44027,20170728,21921,310,Canada|Canada|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44028 - 1,SO44028,20170728,17048,312,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44029 - 1,SO44029,20170728,11050,350,Australia|Australia|Pacific,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44030 - 1,SO44030,20170729,12131,311,France|France|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44031 - 1,SO44031,20170729,13689,313,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44032 - 1,SO44032,20170729,11243,344,United Kingdom|United Kingdom|Europe,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44033 - 1,SO44033,20170729,16693,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44034 - 1,SO44034,20170729,16702,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44035 - 1,SO44035,20170729,16707,312,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44036 - 1,SO44036,20170729,17046,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44037 - 1,SO44037,20170729,25272,328,Australia|Australia|Pacific,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44038 - 1,SO44038,20170729,25868,344,Southwest|United States|North America,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44039 - 1,SO44039,20170729,17971,342,France|France|Europe,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44040 - 1,SO44040,20170729,11057,351,Australia|Australia|Pacific,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44041 - 1,SO44041,20170729,16742,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44042 - 1,SO44042,20170730,13678,313,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44043 - 1,SO44043,20170730,13679,311,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44044 - 1,SO44044,20170730,13690,314,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44045 - 1,SO44045,20170730,28394,344,France|France|Europe,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44046 - 1,SO44046,20170730,28064,313,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44047 - 1,SO44047,20170730,25878,344,Southwest|United States|North America,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44048 - 1,SO44048,20170730,16713,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44049 - 1,SO44049,20170730,13538,314,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44050 - 1,SO44050,20170730,17050,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44051 - 1,SO44051,20170731,13691,310,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44052 - 1,SO44052,20170731,16637,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44053 - 1,SO44053,20170731,19329,338,Germany|Germany|Europe,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44054 - 1,SO44054,20170731,13542,314,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44055 - 1,SO44055,20170731,13543,310,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44056 - 1,SO44056,20170731,13559,314,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44057 - 1,SO44057,20170731,14577,338,Northwest|United States|North America,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44058 - 1,SO44058,20170731,11056,350,Australia|Australia|Pacific,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44059 - 1,SO44059,20170731,16688,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44060 - 1,SO44060,20170731,25273,342,Australia|Australia|Pacific,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44061 - 1,SO44061,20170801,27919,310,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44062 - 1,SO44062,20170801,28041,310,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44063 - 1,SO44063,20170801,11240,344,United Kingdom|United Kingdom|Europe,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44064 - 1,SO44064,20170801,22050,310,Canada|Canada|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44065 - 1,SO44065,20170801,28062,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44066 - 1,SO44066,20170801,25867,344,Southwest|United States|North America,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44067 - 1,SO44067,20170801,17049,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44068 - 1,SO44068,20170802,13541,313,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44069 - 1,SO44069,20170802,28395,349,France|France|Europe,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44070 - 1,SO44070,20170802,19829,349,Canada|Canada|North America,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44071 - 1,SO44071,20170802,16691,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44072 - 1,SO44072,20170802,16656,311,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44073 - 1,SO44073,20170802,11044,351,Australia|Australia|Pacific,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44134 - 1,SO44134,20170803,13821,310,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44135 - 1,SO44135,20170803,28156,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44136 - 1,SO44136,20170803,22114,311,Canada|Canada|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44137 - 1,SO44137,20170803,17328,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44138 - 1,SO44138,20170804,13765,310,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44139 - 1,SO44139,20170804,13792,311,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44140 - 1,SO44140,20170804,12221,311,France|France|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44141 - 1,SO44141,20170804,13572,313,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44142 - 1,SO44142,20170804,22058,313,Canada|Canada|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44143 - 1,SO44143,20170804,28145,313,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44144 - 1,SO44144,20170804,17071,312,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44145 - 1,SO44145,20170804,17309,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44146 - 1,SO44146,20170804,17310,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44147 - 1,SO44147,20170804,17320,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44148 - 1,SO44148,20170805,28172,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44149 - 1,SO44149,20170805,17242,312,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44150 - 1,SO44150,20170805,17315,312,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44151 - 1,SO44151,20170805,25558,328,Australia|Australia|Pacific,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44152 - 1,SO44152,20170806,11334,346,United Kingdom|United Kingdom|Europe,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44153 - 1,SO44153,20170806,28168,312,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44154 - 1,SO44154,20170806,28181,311,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44155 - 1,SO44155,20170806,28131,313,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44156 - 1,SO44156,20170806,25887,346,Northwest|United States|North America,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44157 - 1,SO44157,20170806,17055,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44158 - 1,SO44158,20170807,13567,311,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44159 - 1,SO44159,20170807,28182,311,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44160 - 1,SO44160,20170807,28186,312,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44161 - 1,SO44161,20170808,13772,314,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44162 - 1,SO44162,20170808,28185,311,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44163 - 1,SO44163,20170808,28193,314,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44164 - 1,SO44164,20170808,28088,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44165 - 1,SO44165,20170808,17065,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44166 - 1,SO44166,20170808,14581,338,Northwest|United States|North America,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44167 - 1,SO44167,20170808,17308,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44168 - 1,SO44168,20170809,12211,313,France|France|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44169 - 1,SO44169,20170809,28179,311,Northwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44170 - 1,SO44170,20170809,28183,314,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44171 - 1,SO44171,20170809,28112,313,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44172 - 1,SO44172,20170809,14584,338,Southwest|United States|North America,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44173 - 1,SO44173,20170810,13784,312,United Kingdom|United Kingdom|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44174 - 1,SO44174,20170810,17229,311,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44175 - 1,SO44175,20170810,17246,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44176 - 1,SO44176,20170811,12220,314,France|France|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44177 - 1,SO44177,20170811,11337,350,United Kingdom|United Kingdom|Europe,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44178 - 1,SO44178,20170811,28097,312,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44179 - 1,SO44179,20170811,25888,350,Northwest|United States|North America,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44180 - 1,SO44180,20170811,11058,347,Australia|Australia|Pacific,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44181 - 1,SO44181,20170811,17294,312,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44182 - 1,SO44182,20170811,17299,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44183 - 1,SO44183,20170812,28158,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44184 - 1,SO44184,20170812,17247,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44185 - 1,SO44185,20170812,17280,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44186 - 1,SO44186,20170813,25889,347,Southwest|United States|North America,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44187 - 1,SO44187,20170813,17069,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44188 - 1,SO44188,20170814,20052,334,United Kingdom|United Kingdom|Europe,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44189 - 1,SO44189,20170814,20054,322,United Kingdom|United Kingdom|Europe,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44190 - 1,SO44190,20170814,11061,348,Australia|Australia|Pacific,Internet,1,3374.99,3374.99,1898.09,1476.90,0.0000
SO44191 - 1,SO44191,20170814,17248,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44192 - 1,SO44192,20170815,13570,312,Germany|Germany|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44193 - 1,SO44193,20170815,28164,312,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44194 - 1,SO44194,20170815,17064,310,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44195 - 1,SO44195,20170815,17249,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44196 - 1,SO44196,20170815,17295,314,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44197 - 1,SO44197,20170816,28096,312,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44198 - 1,SO44198,20170816,28150,310,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44199 - 1,SO44199,20170816,17259,313,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44200 - 1,SO44200,20170816,17312,311,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44201 - 1,SO44201,20170817,12254,313,France|France|Europe,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44202 - 1,SO44202,20170817,28159,311,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44203 - 1,SO44203,20170817,28149,312,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44204 - 1,SO44204,20170817,14580,336,Southwest|United States|North America,Internet,1,699.10,699.10,413.15,285.95,0.0000
SO44205 - 1,SO44205,20170817,17285,312,Australia|Australia|Pacific,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
SO44206 - 1,SO44206,20170818,11250,347,United Kingdom|United Kingdom|Europe,Internet,1,3399.99,3399.99,1912.15,1487.84,0.0000
SO44207 - 1,SO44207,20170818,28162,313,Southwest|United States|North America,Internet,1,3578.27,3578.27,2171.29,1406.98,0.0000
